nflId,displayName,officialPosition,birthDate,height,weight,collegeName,Year,HandSize,ArmLength,40Yard,BenchPress,VertLeap,BroadJump,Shuttle,3Cone,60YdShuttle,playtotal,PRplaytotal,PBplaytotal,hittotal,hurrytotal,sacktotal,beatentotal,hitallowedtotal,hurryallowedtotal,sackallowedtotal,hitrate,hurryrate,sackrate,beatenrate,hitallowedrate,hurryallowedrate,sackallowedrate
38718,Danny Trevathan,ILB,"March 24, 1990",73,239,Kentucky,2012,9.5,32.5,4.75,18,31.5,111,4.7,NA,NA,24,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38779,Kelvin Beachum,T,"June 8, 1989",75,308,Southern Methodist,2012,9.38,33.25,5.38,19,28.5,101,4.8,7.79,NA,142,0,142,NA,NA,NA,8,1,6,2,NA,NA,NA,0.056338028169014086,0.007042253521126761,0.04225352112676056,0.014084507042253521
38843,Rodney McLeod,FS,"June 23, 1990",70,195,Virginia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38868,Tashaun Gipson,FS,"August 7, 1990",73,212,Wyoming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,1,0,0,0,1,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA
38937,Case Keenum,QB,"February 17, 1988",73,215,Houston,2012,9.13,30.88,4.72,18,32.5,103,4.28,6.87,NA,32,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38947,Cole Beasley,WR,"April 26, 1989",68,174,Southern Methodist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39008,Julian Stanford,OLB,"September 2, 1990",73,230,Wagner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,4,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
39109,Derek Carrier,TE,"July 25, 1990",75,240,Beloit,2012,NA,NA,4.5,15,38,122,4.08,6.65,NA,16,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39146,Mike Remmers,T,"April 11, 1989",77,310,Oregon State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,0,109,NA,NA,NA,8,1,4,1,NA,NA,NA,0.07339449541284404,0.009174311926605505,0.03669724770642202,0.009174311926605505
39212,Brandon Bolden,RB,"January 26, 1990",71,220,Mississippi,2012,10,32.25,4.55,21,38,119,4.44,6.96,NA,104,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39646,Josh Gordon,WR,"April 13, 1991",75,225,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39684,Greg Van Roten,G,"February 26, 1990",75,305,Pennsylvania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0,271,NA,NA,NA,10,2,18,3,NA,NA,NA,0.03690036900369004,0.007380073800738007,0.06642066420664207,0.01107011070110701
39907,Darren Fells,TE,"April 22, 1986",79,270,California-Irvine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39908,Erik Harris,FS,"April 2, 1990",74,220,"California, Pa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,3,0,0,2,0,NA,NA,NA,NA,0,0.6666666666666666,0,NA,NA,NA,NA
39941,Chris Banjo,FS,"February 26, 1990",70,207,Southern Methodist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
39947,Eric Fisher,T,"January 5, 1991",79,315,Central Michigan,2013,10.5,34.48,5.05,27,28.5,116,4.44,7.59,NA,209,0,209,NA,NA,NA,12,6,11,5,NA,NA,NA,0.05741626794258373,0.028708133971291867,0.05263157894736842,0.023923444976076555
39950,Lane Johnson,T,"May 8, 1990",78,317,Oklahoma,2013,10.13,35.28,4.72,28,34,118,4.52,7.31,NA,132,0,132,NA,NA,NA,5,1,10,0,NA,NA,NA,0.03787878787878788,0.007575757575757576,0.07575757575757576,0
39954,Tavon Austin,WR,"March 15, 1990",68,179,West Virginia,2013,9.18,30.08,4.34,14,32,120,4.01,NA,NA,68,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39959,Sheldon Richardson,DT,"November 29, 1990",75,294,Missouri,2013,10.5,34.48,5.02,30,32,116,4.59,7.33,NA,128,128,0,1,8,0,NA,NA,NA,NA,0.0078125,0.0625,0,NA,NA,NA,NA
39960,Star Lotulelei,DT,"December 20, 1989",74,318,Utah,2013,9.75,33.58,5.14,38,30,105,4.63,7.79,NA,109,109,0,1,10,2,NA,NA,NA,NA,0.009174311926605505,0.09174311926605505,0.01834862385321101,NA,NA,NA,NA
39965,Justin Pugh,G,"August 15, 1990",77,311,Syracuse,2013,10.25,32.08,5.14,22,28.5,103,4.63,7.45,NA,218,0,218,NA,NA,NA,3,1,12,0,NA,NA,NA,0.013761467889908258,0.0045871559633027525,0.05504587155963303,0
39968,Desmond Trufant,CB,"September 10, 1990",73,190,Washington,2013,8.63,31.28,4.38,16,37.5,125,3.85,6.67,NA,50,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39971,Xavier Rhodes,CB,"June 19, 1990",73,218,Florida State,2013,9,33.68,4.43,14,40.5,132,4.65,7.29,NA,183,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39973,DeAndre Hopkins,WR,"June 6, 1992",73,212,Clemson,2013,10.08,33.38,4.57,15,36,115,4.5,6.83,NA,208,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39975,Cordarrelle Patterson,RB,"March 17, 1991",74,238,Tennessee,2013,9.08,31.68,4.42,NA,37,128,4.4,7.28,NA,131,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39976,Alec Ogletree,ILB,"September 25, 1991",74,235,Georgia,2013,10,33.48,4.7,20,33.5,122,4.39,7.16,NA,148,9,0,1,2,0,NA,NA,NA,NA,0.1111111111111111,0.2222222222222222,0,NA,NA,NA,NA
39983,Zach Ertz,TE,"November 10, 1990",77,250,Stanford,2013,9.68,31.68,4.76,24,30.5,111,4.47,7.08,11.92,168,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39984,Darius Slay,CB,"January 1, 1991",73,190,Mississippi State,2013,9.38,32.28,4.36,14,35.5,124,4.21,6.9,NA,247,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39985,Giovani Bernard,RB,"November 22, 1991",69,205,North Carolina,2013,9.38,28,4.53,19,33.5,122,4.12,6.91,11.41,79,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39987,Geno Smith,QB,"October 10, 1990",75,221,West Virginia,2013,9.28,32.5,4.58,NA,33.5,124,NA,NA,NA,101,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39989,Robert Woods,WR,"April 10, 1992",73,193,Southern California,2013,9.28,31.08,4.51,14,33.5,117,4.47,7.15,NA,234,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39993,Kevin Minter,ILB,"December 3, 1990",73,246,Louisiana State,2013,9.38,32.08,4.81,25,33,119,4.49,7.39,NA,75,14,0,1,3,0,NA,NA,NA,NA,0.07142857142857142,0.21428571428571427,0,NA,NA,NA,NA
39996,Le'Veon Bell,RB,"February 18, 1992",73,225,Michigan State,2013,9.58,31.5,4.6,24,31.5,118,4.24,6.75,NA,40,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39997,Johnathan Hankins,NT,"March 30, 1992",75,340,Ohio State,2013,9.5,33.08,5.31,NA,26,104,4.61,7.59,NA,120,120,0,2,4,0,NA,NA,NA,NA,0.016666666666666666,0.03333333333333333,0,NA,NA,NA,NA
39998,Jon Bostic,OLB,"May 5, 1991",73,245,Florida,2013,9.63,33.08,4.61,22,32.5,118,4.24,6.99,NA,102,12,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
40000,Jamie Collins,OLB,"October 20, 1989",75,255,Southern Mississippi,2013,9.75,33.68,4.64,19,41.5,139,4.32,7.1,11.55,62,9,0,2,2,1,NA,NA,NA,NA,0.2222222222222222,0.2222222222222222,0.1111111111111111,NA,NA,NA,NA
40001,Margus Hunt,DT,"July 14, 1987",80,295,Southern Methodist,2013,10,33.68,4.62,38,34.5,121,4.51,7.07,NA,5,5,0,0,2,0,NA,NA,NA,NA,0,0.4,0,NA,NA,NA,NA
40008,Robert Alford,CB,"November 1, 1988",70,186,Southeastern Louisiana,2013,9.5,32.08,4.39,17,40,132,4.23,6.89,NA,225,1,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
40011,Travis Kelce,TE,"October 5, 1989",77,260,Cincinnati,2013,9.63,33.75,4.63,NA,35,124,4.42,7.09,NA,304,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40017,Tyrann Mathieu,SS,"May 13, 1992",69,190,Louisiana State,2013,9.38,31.18,4.5,4,34,117,4.14,6.87,NA,234,16,0,1,4,0,NA,NA,NA,NA,0.0625,0.25,0,NA,NA,NA,NA
40020,Brian Winters,G,"July 10, 1991",76,320,Kent State,2013,9.75,32.75,5.22,9,31.5,107,4.77,7.55,NA,7,0,7,NA,NA,NA,0,1,0,0,NA,NA,NA,0,0.14285714285714285,0,0
40021,Mike Glennon,QB,"December 12, 1989",79,225,North Carolina State,2013,9.58,33.13,4.94,NA,26.5,102,4.52,7.49,NA,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40023,Terron Armstead,T,"July 23, 1991",77,304,Arkansas-Pine Bluff,2013,9.25,34.08,4.71,31,34.5,112,4.72,7.62,NA,127,0,127,NA,NA,NA,2,2,8,0,NA,NA,NA,0.015748031496062992,0.015748031496062992,0.06299212598425197,0
40024,Keenan Allen,WR,"April 27, 1992",74,211,California,2013,10,32.75,NA,NA,NA,NA,NA,NA,NA,250,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40026,Marquise Goodwin,WR,"November 19, 1990",69,179,Texas,2013,8.58,31.48,4.27,13,42,132,4.09,6.66,NA,109,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40030,John Jenkins,NT,"July 11, 1989",75,327,Georgia,2013,9.5,34.08,5.21,30,24.5,100,4.94,7.8,NA,57,54,0,0,1,0,NA,NA,NA,NA,0,0.018518518518518517,0,NA,NA,NA,NA
40031,Logan Ryan,FS,"February 9, 1991",71,195,Rutgers,2013,9.63,31.38,4.56,14,32.5,116,4.06,6.69,11.28,285,14,0,1,2,1,NA,NA,NA,NA,0.07142857142857142,0.14285714285714285,0.07142857142857142,NA,NA,NA,NA
40039,Duron Harmon,SS,"January 24, 1991",73,205,Rutgers,2013,9.38,30.75,4.51,15,36,125,4.4,7.02,NA,195,6,0,0,1,0,NA,NA,NA,NA,0,0.16666666666666666,0,NA,NA,NA,NA
40042,Brandon Williams,NT,"February 21, 1989",73,336,Missouri Southern,2013,9.75,32.58,5.37,38,29.5,102,4.91,8.09,NA,94,94,0,1,6,0,NA,NA,NA,NA,0.010638297872340425,0.06382978723404255,0,NA,NA,NA,NA
40051,Alex Okafor,DE,"February 8, 1991",76,260,Texas,2013,9.63,33.78,4.78,21,31,112,4.43,7.26,NA,134,124,0,2,9,0,NA,NA,NA,NA,0.016129032258064516,0.07258064516129033,0,NA,NA,NA,NA
40070,J.C. Tretter,C,"February 12, 1991",76,307,Cornell,2013,10.13,33.38,5.09,29,29.5,109,4.69,7.48,NA,249,0,249,NA,NA,NA,6,1,4,1,NA,NA,NA,0.024096385542168676,0.004016064257028112,0.01606425702811245,0.004016064257028112
40074,William Gholston,DE,"July 31, 1991",78,281,Michigan State,2013,10.38,34.08,4.96,23,28.5,110,4.59,7.2,NA,126,124,0,3,9,2,NA,NA,NA,NA,0.024193548387096774,0.07258064516129033,0.016129032258064516,NA,NA,NA,NA
40077,John Simon,DE,"October 14, 1990",74,260,Ohio State,2013,9.5,33.25,4.62,NA,34,121,4.42,7.1,NA,11,10,0,0,1,0,NA,NA,NA,NA,0,0.1,0,NA,NA,NA,NA
40078,Kyle Juszczyk,FB,"April 23, 1991",73,240,Harvard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40089,Oday Aboushi,G,"June 5, 1991",77,315,Virginia,2013,10.63,33.78,5.45,17,23.5,100,4.84,7.92,NA,167,0,167,NA,NA,NA,10,1,4,0,NA,NA,NA,0.059880239520958084,0.005988023952095809,0.023952095808383235,0
40092,Kenny Stills,WR,"April 22, 1992",73,202,Oklahoma,2013,9.08,30.48,4.38,16,33.5,124,4.35,7.13,NA,65,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40095,Steven Means,OLB,"September 16, 1990",75,263,Buffalo,2013,9.75,34.625,4.68,21,38.5,128,4.31,7.26,NA,181,138,0,1,10,0,NA,NA,NA,NA,0.007246376811594203,0.07246376811594203,0,NA,NA,NA,NA
40096,A.J. Klein,OLB,"July 30, 1991",73,240,Iowa State,2013,10.25,32.78,4.66,20,33,113,4.35,7.06,NA,62,4,0,1,1,0,NA,NA,NA,NA,0.25,0.25,0,NA,NA,NA,NA
40107,Micah Hyde,FS,"December 31, 1990",73,197,Iowa,2013,9.38,31.48,4.56,12,33,121,4.2,6.78,NA,235,7,0,0,0,1,NA,NA,NA,NA,0,0,0.14285714285714285,NA,NA,NA,NA
40124,David Quessenberry,G,"August 24, 1990",77,310,San Jose State,2013,10.63,34.38,5.08,25,29.5,112,4.45,7.49,NA,276,0,276,NA,NA,NA,15,6,10,4,NA,NA,NA,0.05434782608695652,0.021739130434782608,0.036231884057971016,0.014492753623188406
40129,Latavius Murray,RB,"January 18, 1990",75,230,Central Florida,2013,9.13,33.625,4.38,22,36,124,4.36,6.81,NA,82,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40138,Rex Burkhead,RB,"July 2, 1990",70,215,Nebraska,2013,9.68,30.88,4.73,21,39,125,4.09,6.85,11.51,59,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40149,Ryan Griffin,TE,"January 11, 1990",78,255,Connecticut,2013,9.88,33.25,4.87,21,34.5,113,4.43,7.01,NA,144,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40151,Ryan Jensen,C,"May 27, 1991",76,319,Colorado State-Pueblo,2013,9.13,32.5,5.23,30,25.5,98,4.56,7.69,NA,308,0,308,NA,NA,NA,9,2,10,1,NA,NA,NA,0.02922077922077922,0.006493506493506494,0.032467532467532464,0.003246753246753247
40166,Jordan Poyer,SS,"April 25, 1991",73,191,Oregon State,2013,9.75,31.68,4.54,8,30.5,118,4.18,6.87,11.51,219,9,0,0,2,1,NA,NA,NA,NA,0,0.2222222222222222,0.1111111111111111,NA,NA,NA,NA
40171,Nicholas Williams,DE,"February 21, 1990",76,309,Samford,2013,10.25,34.18,4.94,28,33,111,4.65,7.55,NA,135,134,0,0,6,1,NA,NA,NA,NA,0,0.04477611940298507,0.007462686567164179,NA,NA,NA,NA
40253,Lerentee McCray,DE,"August 26, 1990",75,249,Florida,2013,10,33.375,NA,NA,NA,NA,NA,NA,NA,11,6,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
40347,Mike Purcell,NT,"April 20, 1991",75,328,Wyoming,2013,9.88,32.375,5.18,26,31.5,116,4.68,7.59,NA,67,67,0,2,2,0,NA,NA,NA,NA,0.029850746268656716,0.029850746268656716,0,NA,NA,NA,NA
40353,Rashaan Melvin,CB,"October 2, 1989",74,196,Northern Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40416,Christopher Hubbard,T,"April 23, 1991",76,295,Alabama-Birmingham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,18,NA,NA,NA,2,1,1,1,NA,NA,NA,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555
40463,Brandon Copeland,OLB,"July 2, 1991",75,263,Pennsylvania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,18,0,0,2,0,NA,NA,NA,NA,0,0.1111111111111111,0,NA,NA,NA,NA
40488,Adam Thielen,WR,"August 22, 1990",74,200,Minn. State-Mankato,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40608,Damion Square,NT,"February 6, 1989",74,293,Alabama,2013,10.38,32.125,5.23,NA,NA,NA,4.87,7.99,NA,49,49,0,2,1,2,NA,NA,NA,NA,0.04081632653061224,0.02040816326530612,0.04081632653061224,NA,NA,NA,NA
40615,Demetrius Harris,TE,"July 29, 1991",79,230,Wisconsin-Milwaukee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40621,Bradley McDougald,SS,"November 15, 1990",73,215,Kansas,2013,9.13,32.48,4.74,19,34.5,122,4.44,7.07,NA,40,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40641,Jack Doyle,TE,"May 5, 1990",78,262,Western Kentucky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40688,A.J. Bouye,CB,"August 16, 1991",73,191,Central Florida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,6,0,0,1,0,NA,NA,NA,NA,0,0.16666666666666666,0,NA,NA,NA,NA
40825,Benson Mayowa,OLB,"August 3, 1991",75,265,Idaho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,63,0,1,4,2,NA,NA,NA,NA,0.015873015873015872,0.06349206349206349,0.031746031746031744,NA,NA,NA,NA
41069,James Ferentz,C,"June 5, 1989",74,300,Iowa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,55,NA,NA,NA,2,1,3,0,NA,NA,NA,0.03636363636363636,0.01818181818181818,0.05454545454545454,0
41222,Alejandro Villanueva,T,"September 22, 1988",81,320,Army,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,0,252,NA,NA,NA,16,6,23,5,NA,NA,NA,0.06349206349206349,0.023809523809523808,0.09126984126984126,0.01984126984126984
41227,Jadeveon Clowney,DE,"February 14, 1993",77,255,South Carolina,2014,10,34.5,4.53,21,37.5,123,4.43,7.27,NA,174,172,0,4,19,5,NA,NA,NA,NA,0.023255813953488372,0.11046511627906977,0.029069767441860465,NA,NA,NA,NA
41230,Sammy Watkins,WR,"June 14, 1993",73,211,Clemson,2014,9.63,32,4.43,16,34,125,4.34,6.95,NA,134,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41231,Khalil Mack,OLB,"February 22, 1991",75,269,Buffalo,2014,10.25,33.25,4.65,23,40,127,4.18,7.08,NA,152,142,0,0,18,5,NA,NA,NA,NA,0,0.1267605633802817,0.035211267605633804,NA,NA,NA,NA
41232,Jake Matthews,T,"February 11, 1992",77,309,Texas A&amp;M,2014,9.88,33.38,5.07,24,30.5,104,4.47,7.34,NA,289,0,289,NA,NA,NA,13,2,7,1,NA,NA,NA,0.04498269896193772,0.006920415224913495,0.02422145328719723,0.0034602076124567475
41233,Mike Evans,WR,"August 21, 1993",77,231,Texas A&amp;M,2014,9.63,35.13,4.53,12,37,NA,4.26,7.08,11.58,282,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41235,Anthony Barr,OLB,"March 18, 1992",77,255,UCLA,2014,9.38,33.5,4.66,15,34.5,117,4.19,6.82,NA,128,18,0,1,1,1,NA,NA,NA,NA,0.05555555555555555,0.05555555555555555,0.05555555555555555,NA,NA,NA,NA
41236,Eric Ebron,TE,"April 10, 1993",76,253,North Carolina,2014,10,33.25,4.6,24,32,120,4.45,7.49,NA,113,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41237,Taylor Lewan,T,"July 22, 1991",79,309,Michigan,2014,9.25,33.88,4.87,29,30.5,116,4.49,7.39,NA,182,0,182,NA,NA,NA,6,3,6,2,NA,NA,NA,0.03296703296703297,0.016483516483516484,0.03296703296703297,0.01098901098901099
41238,Odell Beckham,WR,"November 5, 1992",71,198,Louisiana State,2014,10,32.75,4.43,7,38.5,122,3.94,6.69,10.93,152,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41239,Aaron Donald,DT,"May 23, 1991",73,280,Pittsburgh,2014,9.88,32.63,4.68,35,32,115,4.39,7.11,NA,260,260,0,8,24,6,NA,NA,NA,NA,0.03076923076923077,0.09230769230769231,0.023076923076923078,NA,NA,NA,NA
41240,Kyle Fuller (CB),CB,"February 16, 1992",71,194,Virginia Tech,2014,9.38,32.88,4.49,12,38.5,127,4.19,6.9,NA,168,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41242,Zack Martin,G,"November 20, 1990",76,315,Notre Dame,2014,9.5,32.88,5.22,29,28,104,4.59,7.65,NA,208,0,208,NA,NA,NA,10,1,4,0,NA,NA,NA,0.04807692307692308,0.004807692307692308,0.019230769230769232,0
41243,C.J. Mosley,ILB,"June 19, 1992",74,250,Alabama,2014,10.75,33.38,4.65,15,35,116,4.4,7.3,NA,213,31,0,0,2,1,NA,NA,NA,NA,0,0.06451612903225806,0.03225806451612903,NA,NA,NA,NA
41246,Brandin Cooks,WR,"September 25, 1993",70,183,Oregon State,2014,9.63,30.75,4.33,16,36,120,3.81,6.76,10.72,236,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41249,Dee Ford,DE,"March 19, 1991",74,252,Auburn,2014,10.25,32.88,4.59,29,35.5,124,4.73,7.07,NA,87,84,0,0,8,2,NA,NA,NA,NA,0,0.09523809523809523,0.023809523809523808,NA,NA,NA,NA
41251,Jason Verrett,CB,"June 18, 1991",70,188,Texas Christian,2014,9.25,30.63,4.38,19,39,127,4,6.69,NA,38,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41256,Jimmie Ward,FS,"July 18, 1991",71,193,Northern Illinois,2014,9.38,31,4.59,9,38,125,4.24,6.89,NA,212,7,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
41257,Bradley Roby,CB,"May 1, 1992",71,194,Ohio State,2014,10.25,31.5,4.39,17,38.5,123,4.04,6.74,NA,73,4,0,0,0,1,NA,NA,NA,NA,0,0,0.25,NA,NA,NA,NA
41258,Teddy Bridgewater,QB,"November 10, 1992",74,215,Louisville,2014,9.25,33,4.79,NA,30,112,4.2,7.17,NA,269,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41262,Xavier Su'a-Filo,G,"January 1, 1991",76,310,UCLA,2014,9.38,33.38,5.04,25,25,101,4.44,7.6,NA,59,0,59,NA,NA,NA,4,2,3,0,NA,NA,NA,0.06779661016949153,0.03389830508474576,0.05084745762711865,0
41263,Demarcus Lawrence,DE,"April 28, 1992",75,265,Boise State,2014,11,33.75,4.8,20,34.5,112,4.31,7.46,NA,29,25,0,0,5,0,NA,NA,NA,NA,0,0.2,0,NA,NA,NA,NA
41264,Joel Bitonio,G,"October 11, 1991",76,320,Nevada,2014,9.63,33.88,4.97,22,32,113,4.44,7.37,NA,249,0,249,NA,NA,NA,2,0,6,1,NA,NA,NA,0.008032128514056224,0,0.024096385542168676,0.004016064257028112
41265,Derek Carr,QB,"March 28, 1991",75,210,Fresno State,2014,9.13,31.5,4.69,NA,34.5,110,4.2,NA,NA,263,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41269,Kyle Van Noy,OLB,"March 26, 1991",75,250,Brigham Young,2014,9.63,31.625,4.71,21,32.5,111,4.2,7.22,NA,211,72,0,0,7,1,NA,NA,NA,NA,0,0.09722222222222222,0.013888888888888888,NA,NA,NA,NA
41270,Lamarcus Joyner,SS,"November 27, 1990",68,185,Florida State,2014,9.5,31.5,4.55,14,37.5,123,4.4,7.26,NA,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41279,Jeremiah Attaochu,OLB,"January 17, 1993",75,252,Georgia Tech,2014,9.88,33,4.57,NA,37.5,111,4.68,7.28,NA,63,57,0,1,4,0,NA,NA,NA,NA,0.017543859649122806,0.07017543859649122,0,NA,NA,NA,NA
41282,Davante Adams,WR,"December 24, 1992",73,215,Fresno State,2014,9,32.63,4.56,14,39.5,123,4.3,6.82,NA,188,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41286,Carlos Hyde,RB,"September 20, 1990",73,229,Ohio State,2014,9.63,32,4.62,19,34.5,113,NA,NA,NA,81,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41290,Allen Robinson,WR,"August 24, 1993",74,220,Penn State,2014,9.5,32,4.6,NA,39,126,4,7,11.36,221,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41291,Jimmy Garoppolo,QB,"November 2, 1991",74,225,Eastern Illinois,2014,9.25,31,4.97,NA,30.5,110,4.26,7.04,NA,159,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41292,Jarvis Landry,WR,"November 28, 1992",71,196,Louisiana State,2014,10.25,31.75,4.65,12,28.5,110,4.59,7.56,NA,70,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41293,Justin Britt,C,"May 29, 1991",78,315,Missouri,2014,10.25,33.5,5.19,23,23,99,4.69,8.14,NA,175,0,175,NA,NA,NA,5,1,7,1,NA,NA,NA,0.02857142857142857,0.005714285714285714,0.04,0.005714285714285714
41295,Morgan Moses,T,"March 3, 1991",78,330,Virginia,2014,9.88,35.38,5.35,NA,21.5,104,4.95,7.93,NA,244,0,244,NA,NA,NA,11,5,15,2,NA,NA,NA,0.045081967213114756,0.020491803278688523,0.06147540983606557,0.00819672131147541
41296,Billy Turner,T,"October 17, 1991",77,310,North Dakota State,2014,10,34,5.16,25,28,108,4.71,7.92,NA,226,0,226,NA,NA,NA,14,2,14,2,NA,NA,NA,0.061946902654867256,0.008849557522123894,0.061946902654867256,0.008849557522123894
41300,Christian Kirksey,OLB,"August 31, 1992",74,235,Iowa,2014,9.38,32.38,4.72,16,32,122,4.42,7.11,NA,228,14,0,1,2,0,NA,NA,NA,NA,0.07142857142857142,0.14285714285714285,0,NA,NA,NA,NA
41308,Terrence Brooks,SS,"March 2, 1992",71,205,Florida State,2014,9,31,4.42,10,38,118,4.56,7.35,NA,17,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
